id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click
8843,User8843,41.0,Male,Desktop,Top,Entertainment,Evening,0
1561,User1561,56.0,Female,Mobile,Top,Entertainment,Night,0
983,User983,41.0,Female,Mobile,Bottom,Entertainment,Night,0
5580,User5580,58.0,Non-Binary,Mobile,Side,Entertainment,Morning,0
745,User745,38.0,Male,Desktop,Bottom,Entertainment,Evening,0
5425,User5425,38.0,Non-Binary,Mobile,Side,Entertainment,Morning,1
3740,User3740,38.0,Non-Binary,Tablet,Bottom,Social Media,Morning,1
2272,User2272,52.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
6826,User6826,43.0,Female,Tablet,Top,Entertainment,Morning,0
7152,User7152,32.0,Non-Binary,Desktop,Side,Entertainment,Morning,1
4697,User4697,38.0,Non-Binary,Mobile,Side,Entertainment,Afternoon,1
8253,User8253,57.0,Female,Desktop,Bottom,Entertainment,Morning,1
3037,User3037,36.0,Non-Binary,Mobile,Side,Entertainment,Morning,1
5881,User5881,26.0,Non-Binary,Desktop,Top,Entertainment,Morning,1
6586,User6586,57.0,Male,Desktop,Side,Entertainment,Evening,0
4312,User4312,41.0,Female,Desktop,Bottom,Entertainment,Afternoon,0
4021,User4021,38.0,Female,Desktop,Bottom,Entertainment,Morning,1
234,User234,19.0,Non-Binary,Tablet,Bottom,Social Media,Morning,1
5783,User5783,38.0,Female,Desktop,Bottom,Education,Evening,1
8174,User8174,20.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
4416,User4416,24.0,Non-Binary,Mobile,Top,Entertainment,Morning,0
5579,User5579,38.0,Non-Binary,Mobile,Side,Shopping,Evening,1
1305,User1305,38.0,Female,Tablet,Top,News,Night,1
6576,User6576,62.0,Female,Desktop,Bottom,Entertainment,Morning,1
8948,User8948,25.0,Male,Mobile,Bottom,Education,Morning,1
8791,User8791,44.0,Non-Binary,Desktop,Top,Entertainment,Night,0
9676,User9676,21.0,Male,Mobile,Top,Entertainment,Morning,1
8208,User8208,38.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
4620,User4620,43.0,Female,Desktop,Side,Entertainment,Night,1
5413,User5413,53.0,Female,Mobile,Bottom,Entertainment,Morning,0
6167,User6167,20.0,Male,Mobile,Bottom,Shopping,Night,1
9841,User9841,41.0,Male,Mobile,Side,Entertainment,Morning,0
5005,User5005,49.0,Male,Desktop,Top,Entertainment,Morning,1
3966,User3966,28.0,Male,Tablet,Top,Shopping,Night,0
9231,User9231,21.0,Male,Desktop,Top,Shopping,Evening,1
6854,User6854,38.0,Male,Desktop,Bottom,Entertainment,Night,1
5085,User5085,38.0,Female,Tablet,Top,News,Night,1
1325,User1325,38.0,Male,Desktop,Side,Entertainment,Evening,1
503,User503,43.0,Male,Desktop,Side,Social Media,Morning,1
1706,User1706,38.0,Non-Binary,Tablet,Bottom,Entertainment,Night,1
8081,User8081,38.0,Female,Tablet,Bottom,Entertainment,Night,1
4348,User4348,62.0,Female,Desktop,Top,Shopping,Afternoon,1
6487,User6487,19.0,Non-Binary,Desktop,Side,Entertainment,Morning,1
4933,User4933,41.0,Female,Mobile,Top,Entertainment,Morning,0
5596,User5596,43.0,Non-Binary,Tablet,Top,Social Media,Afternoon,1
3803,User3803,38.0,Female,Mobile,Top,Education,Morning,1
9422,User9422,38.0,Female,Mobile,Side,Entertainment,Night,1
5630,User5630,44.0,Non-Binary,Tablet,Bottom,Shopping,Morning,0
8832,User8832,49.0,Male,Desktop,Side,Entertainment,Night,1
7962,User7962,58.0,Non-Binary,Tablet,Top,Entertainment,Afternoon,1
7547,User7547,37.0,Female,Desktop,Bottom,Entertainment,Night,0
4049,User4049,57.0,Female,Desktop,Top,Entertainment,Morning,1
4620,User4620,38.0,Non-Binary,Mobile,Side,Entertainment,Night,1
3938,User3938,38.0,Female,Mobile,Bottom,Entertainment,Evening,1
3325,User3325,38.0,Male,Mobile,Bottom,Education,Morning,1
7544,User7544,38.0,Female,Desktop,Top,News,Afternoon,1
9136,User9136,38.0,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
1841,User1841,41.0,Female,Desktop,Top,Shopping,Night,0
1529,User1529,20.0,Female,Desktop,Bottom,Entertainment,Morning,1
1710,User1710,37.0,Male,Tablet,Side,Entertainment,Afternoon,1
1178,User1178,38.0,Female,Desktop,Bottom,Entertainment,Evening,1
3325,User3325,38.0,Male,Desktop,Bottom,Education,Morning,1
8208,User8208,38.0,Female,Tablet,Bottom,Entertainment,Morning,1
1370,User1370,52.0,Female,Desktop,Bottom,Entertainment,Night,1
1969,User1969,46.0,Non-Binary,Mobile,Bottom,Entertainment,Night,1
7973,User7973,28.0,Female,Mobile,Bottom,Entertainment,Morning,1
2129,User2129,47.0,Non-Binary,Desktop,Bottom,Social Media,Evening,1
3336,User3336,26.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
1068,User1068,54.0,Non-Binary,Tablet,Top,Entertainment,Morning,0
3120,User3120,60.0,Female,Tablet,Bottom,Social Media,Night,0
301,User301,59.0,Male,Desktop,Side,Social Media,Morning,1
4945,User4945,31.0,Male,Tablet,Bottom,Entertainment,Morning,1
7766,User7766,38.0,Non-Binary,Desktop,Top,Entertainment,Afternoon,1
7712,User7712,49.0,Non-Binary,Desktop,Side,Education,Afternoon,0
4057,User4057,38.0,Female,Desktop,Side,Education,Evening,1
2543,User2543,41.0,Female,Desktop,Bottom,Entertainment,Night,0
8726,User8726,38.0,Female,Desktop,Side,Education,Morning,1
5917,User5917,32.0,Female,Tablet,Bottom,Education,Morning,0
4889,User4889,45.0,Male,Tablet,Bottom,News,Morning,1
9397,User9397,19.0,Female,Tablet,Top,Entertainment,Evening,1
3109,User3109,38.0,Female,Desktop,Bottom,Entertainment,Evening,1
7498,User7498,38.0,Male,Mobile,Side,Shopping,Afternoon,1
3393,User3393,38.0,Non-Binary,Desktop,Top,Entertainment,Morning,1
1911,User1911,23.0,Non-Binary,Tablet,Side,Entertainment,Morning,0
4679,User4679,30.0,Female,Desktop,Top,Entertainment,Afternoon,0
8147,User8147,32.0,Non-Binary,Desktop,Top,Entertainment,Morning,1
8208,User8208,38.0,Female,Tablet,Top,Entertainment,Evening,1
4063,User4063,44.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,0
6812,User6812,41.0,Female,Tablet,Top,Entertainment,Morning,0
3659,User3659,41.0,Female,Tablet,Side,News,Afternoon,0
7766,User7766,38.0,Female,Mobile,Top,Entertainment,Afternoon,1
1716,User1716,41.0,Female,Desktop,Top,Shopping,Morning,0
7962,User7962,58.0,Non-Binary,Tablet,Top,Entertainment,Afternoon,1
5425,User5425,38.0,Non-Binary,Mobile,Side,Entertainment,Afternoon,1
2581,User2581,38.0,Female,Desktop,Bottom,Entertainment,Evening,1
9090,User9090,41.0,Male,Desktop,Side,Entertainment,Morning,1
9859,User9859,41.0,Female,Desktop,Top,Entertainment,Morning,0
2470,User2470,20.0,Non-Binary,Tablet,Side,Entertainment,Afternoon,0
5136,User5136,41.0,Female,Mobile,Top,Entertainment,Morning,0
6861,User6861,38.0,Non-Binary,Desktop,Side,Entertainment,Afternoon,1
5418,User5418,34.0,Male,Mobile,Top,Entertainment,Morning,1
9894,User9894,38.0,Male,Mobile,Bottom,Entertainment,Afternoon,1
4382,User4382,40.0,Male,Mobile,Bottom,Education,Morning,0
1171,User1171,38.0,Female,Mobile,Bottom,Entertainment,Night,1
4548,User4548,38.0,Male,Desktop,Side,Entertainment,Evening,1
775,User775,38.0,Female,Desktop,Top,Shopping,Evening,1
2830,User2830,44.0,Non-Binary,Tablet,Bottom,Education,Morning,0
9807,User9807,38.0,Non-Binary,Desktop,Bottom,Education,Night,1
2289,User2289,38.0,Female,Desktop,Bottom,Shopping,Morning,1
1529,User1529,20.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
4336,User4336,38.0,Female,Desktop,Top,Education,Night,0
3430,User3430,61.0,Male,Desktop,Side,Social Media,Morning,1
6193,User6193,29.0,Female,Desktop,Bottom,Shopping,Afternoon,1
8081,User8081,38.0,Female,Tablet,Bottom,Entertainment,Night,1
6479,User6479,38.0,Male,Desktop,Bottom,Entertainment,Afternoon,1
4791,User4791,34.0,Non-Binary,Mobile,Bottom,News,Morning,0
1815,User1815,41.0,Female,Desktop,Side,Social Media,Night,0
1171,User1171,38.0,Female,Mobile,Bottom,Entertainment,Night,1
8514,User8514,47.0,Female,Mobile,Side,Entertainment,Morning,0
4560,User4560,26.0,Male,Desktop,Side,Shopping,Night,0
6467,User6467,30.0,Non-Binary,Desktop,Side,Entertainment,Morning,1
4756,User4756,59.0,Non-Binary,Mobile,Bottom,Education,Evening,1
2483,User2483,53.0,Non-Binary,Mobile,Bottom,Entertainment,Afternoon,0
1273,User1273,27.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
9842,User9842,43.0,Non-Binary,Desktop,Top,Entertainment,Afternoon,1
8249,User8249,24.0,Male,Tablet,Top,Education,Morning,0
7099,User7099,22.0,Male,Mobile,Bottom,Entertainment,Evening,1
7618,User7618,58.0,Non-Binary,Desktop,Bottom,Entertainment,Evening,0
7688,User7688,57.0,Male,Mobile,Bottom,Entertainment,Evening,1
7471,User7471,38.0,Female,Desktop,Bottom,Shopping,Morning,1
8662,User8662,40.0,Male,Mobile,Bottom,Entertainment,Night,0
2124,User2124,38.0,Male,Desktop,Top,Entertainment,Evening,1
1905,User1905,62.0,Male,Mobile,Bottom,Education,Night,1
245,User245,32.0,Non-Binary,Tablet,Side,Entertainment,Afternoon,0
3117,User3117,21.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
4620,User4620,38.0,Non-Binary,Mobile,Side,Entertainment,Night,1
9713,User9713,34.0,Non-Binary,Mobile,Top,Entertainment,Night,0
1012,User1012,56.0,Female,Desktop,Side,Entertainment,Night,0
7819,User7819,23.0,Female,Desktop,Top,Social Media,Morning,0
8326,User8326,23.0,Female,Desktop,Bottom,Entertainment,Evening,1
7593,User7593,54.0,Male,Tablet,Bottom,Social Media,Evening,0
7652,User7652,38.0,Male,Mobile,Bottom,Entertainment,Morning,1
5100,User5100,42.0,Male,Mobile,Side,Shopping,Morning,1
3746,User3746,38.0,Male,Desktop,Top,Entertainment,Morning,1
4853,User4853,38.0,Female,Tablet,Bottom,Shopping,Afternoon,1
6725,User6725,22.0,Male,Desktop,Top,Shopping,Evening,0
3604,User3604,49.0,Male,Tablet,Bottom,Entertainment,Morning,1
5085,User5085,38.0,Female,Tablet,Top,News,Night,1
8362,User8362,36.0,Female,Mobile,Side,News,Morning,0
3746,User3746,38.0,Male,Desktop,Top,Entertainment,Morning,1
3990,User3990,28.0,Male,Desktop,Side,Entertainment,Evening,1
7646,User7646,41.0,Female,Desktop,Bottom,Social Media,Afternoon,0
1914,User1914,42.0,Male,Desktop,Bottom,Shopping,Morning,1
2964,User2964,40.0,Non-Binary,Mobile,Side,Entertainment,Night,1
234,User234,38.0,Female,Desktop,Bottom,Social Media,Morning,1
9753,User9753,46.0,Male,Tablet,Top,Entertainment,Morning,1
2373,User2373,31.0,Female,Desktop,Bottom,Social Media,Night,1
7086,User7086,30.0,Non-Binary,Mobile,Top,Entertainment,Morning,1
5005,User5005,38.0,Male,Desktop,Bottom,Shopping,Morning,1
3352,User3352,38.0,Male,Desktop,Side,Entertainment,Night,1
1586,User1586,38.0,Non-Binary,Desktop,Top,Shopping,Night,1
3014,User3014,38.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
6056,User6056,40.0,Non-Binary,Mobile,Top,News,Night,0
518,User518,29.0,Male,Tablet,Bottom,Entertainment,Morning,1
8595,User8595,62.0,Non-Binary,Mobile,Bottom,Social Media,Night,0
3011,User3011,44.0,Non-Binary,Mobile,Bottom,Entertainment,Morning,0
7600,User7600,52.0,Female,Desktop,Bottom,Entertainment,Afternoon,0
5780,User5780,38.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
4086,User4086,38.0,Female,Desktop,Top,Entertainment,Morning,1
6627,User6627,38.0,Non-Binary,Desktop,Bottom,Education,Afternoon,1
2934,User2934,38.0,Non-Binary,Desktop,Top,Entertainment,Afternoon,1
8271,User8271,29.0,Non-Binary,Desktop,Bottom,Education,Afternoon,1
9842,User9842,38.0,Non-Binary,Mobile,Top,Entertainment,Afternoon,1
5110,User5110,38.0,Female,Tablet,Top,Shopping,Morning,1
6487,User6487,19.0,Male,Desktop,Side,Entertainment,Morning,1
5779,User5779,55.0,Non-Binary,Tablet,Bottom,Entertainment,Night,0
6661,User6661,30.0,Female,Desktop,Bottom,Entertainment,Evening,0
670,User670,22.0,Female,Desktop,Bottom,Shopping,Afternoon,1
5629,User5629,38.0,Female,Desktop,Top,Entertainment,Night,1
4945,User4945,38.0,Male,Desktop,Bottom,Social Media,Morning,1
1908,User1908,26.0,Male,Mobile,Bottom,Education,Evening,1
1524,User1524,24.0,Male,Mobile,Bottom,Entertainment,Night,1
6893,User6893,21.0,Female,Mobile,Bottom,Entertainment,Morning,1
8733,User8733,41.0,Male,Tablet,Bottom,Entertainment,Night,0
4266,User4266,28.0,Non-Binary,Desktop,Side,Entertainment,Morning,1
1832,User1832,41.0,Male,Tablet,Side,Entertainment,Morning,0
4868,User4868,44.0,Non-Binary,Desktop,Top,News,Morning,0
6251,User6251,44.0,Non-Binary,Mobile,Side,Shopping,Morning,1
518,User518,38.0,Male,Tablet,Bottom,Shopping,Morning,1
6468,User6468,44.0,Non-Binary,Tablet,Bottom,Social Media,Morning,0
4678,User4678,41.0,Female,Tablet,Bottom,Entertainment,Afternoon,0
5022,User5022,48.0,Non-Binary,Mobile,Bottom,News,Morning,0
3297,User3297,18.0,Female,Tablet,Bottom,Entertainment,Morning,1
5878,User5878,38.0,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
1325,User1325,38.0,Non-Binary,Desktop,Side,Entertainment,Evening,1
7438,User7438,53.0,Female,Mobile,Side,News,Morning,1
7484,User7484,27.0,Non-Binary,Mobile,Side,Entertainment,Night,0
491,User491,44.0,Non-Binary,Mobile,Bottom,Entertainment,Evening,0
775,User775,38.0,Female,Mobile,Bottom,Entertainment,Evening,1
6715,User6715,41.0,Male,Desktop,Side,Shopping,Morning,0
4725,User4725,41.0,Female,Mobile,Top,Entertainment,Morning,0
2913,User2913,57.0,Non-Binary,Mobile,Side,Social Media,Evening,1
975,User975,44.0,Non-Binary,Tablet,Bottom,Entertainment,Evening,0
2714,User2714,51.0,Female,Desktop,Bottom,Entertainment,Evening,0
6251,User6251,38.0,Non-Binary,Desktop,Bottom,Shopping,Morning,1
8452,User8452,47.0,Non-Binary,Desktop,Bottom,Education,Night,0
8653,User8653,37.0,Female,Tablet,Side,News,Morning,0
5066,User5066,38.0,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
4230,User4230,35.0,Female,Tablet,Bottom,Education,Evening,1
8647,User8647,38.0,Female,Desktop,Top,Shopping,Morning,1
9090,User9090,38.0,Male,Desktop,Side,Entertainment,Morning,1
6237,User6237,32.0,Non-Binary,Mobile,Top,News,Morning,1
3352,User3352,38.0,Male,Desktop,Side,Entertainment,Morning,1
4483,User4483,38.0,Non-Binary,Desktop,Top,News,Evening,1
6287,User6287,40.0,Female,Tablet,Bottom,Entertainment,Morning,1
2356,User2356,41.0,Female,Mobile,Side,Entertainment,Night,0
7766,User7766,38.0,Non-Binary,Mobile,Top,Entertainment,Afternoon,1
5436,User5436,40.0,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
119,User119,59.0,Female,Tablet,Top,Entertainment,Night,1
7674,User7674,43.0,Female,Tablet,Bottom,News,Afternoon,1
3236,User3236,38.0,Female,Desktop,Bottom,Education,Morning,1
1148,User1148,25.0,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
4756,User4756,59.0,Non-Binary,Mobile,Bottom,Education,Evening,1
9016,User9016,28.0,Female,Mobile,Bottom,Entertainment,Afternoon,0
3953,User3953,25.0,Male,Tablet,Top,Education,Afternoon,0
5418,User5418,34.0,Male,Desktop,Bottom,Entertainment,Morning,1
2542,User2542,58.0,Female,Mobile,Bottom,Entertainment,Evening,1
637,User637,47.0,Female,Desktop,Top,Entertainment,Morning,0
8076,User8076,41.0,Female,Tablet,Side,News,Evening,0
1123,User1123,44.0,Non-Binary,Desktop,Side,Education,Night,0
268,User268,44.0,Non-Binary,Desktop,Bottom,Shopping,Night,0
3965,User3965,34.0,Female,Desktop,Bottom,Entertainment,Evening,0
9267,User9267,20.0,Female,Desktop,Top,Entertainment,Morning,1
5810,User5810,25.0,Non-Binary,Mobile,Bottom,News,Morning,0
4106,User4106,44.0,Non-Binary,Desktop,Top,Entertainment,Evening,0
6929,User6929,41.0,Male,Tablet,Side,Shopping,Night,0
1495,User1495,41.0,Male,Tablet,Top,Shopping,Afternoon,0
5111,User5111,41.0,Male,Mobile,Bottom,Entertainment,Night,0
6260,User6260,37.0,Female,Tablet,Top,Entertainment,Afternoon,0
2382,User2382,36.0,Female,Tablet,Bottom,Entertainment,Morning,0
6849,User6849,39.0,Non-Binary,Mobile,Top,Entertainment,Night,1
7758,User7758,37.0,Female,Mobile,Bottom,Entertainment,Morning,0
2485,User2485,57.0,Non-Binary,Mobile,Bottom,News,Night,1
6602,User6602,38.0,Female,Desktop,Side,Entertainment,Night,1
3323,User3323,48.0,Female,Tablet,Side,Entertainment,Afternoon,1
6679,User6679,26.0,Male,Tablet,Bottom,Entertainment,Night,1
1446,User1446,38.0,Male,Desktop,Bottom,News,Night,1
8906,User8906,38.0,Male,Desktop,Top,Entertainment,Night,1
5100,User5100,42.0,Female,Desktop,Side,Shopping,Morning,1
9146,User9146,38.0,Male,Desktop,Top,Entertainment,Afternoon,1
8226,User8226,38.0,Male,Tablet,Bottom,Entertainment,Morning,1
8862,User8862,38.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
4266,User4266,28.0,Female,Desktop,Side,News,Morning,1
9766,User9766,31.0,Male,Desktop,Bottom,Entertainment,Morning,1
6195,User6195,25.0,Non-Binary,Tablet,Top,Shopping,Morning,0
6724,User6724,37.0,Female,Desktop,Top,Entertainment,Morning,1
7544,User7544,38.0,Female,Mobile,Top,News,Afternoon,1
7941,User7941,41.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
9207,User9207,54.0,Female,Tablet,Top,Shopping,Morning,0
9514,User9514,44.0,Non-Binary,Mobile,Side,Entertainment,Morning,0
6756,User6756,29.0,Non-Binary,Tablet,Side,Entertainment,Night,0
7266,User7266,38.0,Non-Binary,Tablet,Bottom,Entertainment,Afternoon,1
9227,User9227,38.0,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
6066,User6066,38.0,Male,Desktop,Side,News,Evening,1
2267,User2267,41.0,Male,Desktop,Bottom,Entertainment,Afternoon,0
9963,User9963,25.0,Female,Mobile,Bottom,Education,Night,0
2542,User2542,58.0,Non-Binary,Mobile,Side,Entertainment,Evening,1
7020,User7020,44.0,Non-Binary,Desktop,Side,Entertainment,Morning,0
5909,User5909,45.0,Female,Tablet,Top,Entertainment,Afternoon,1
6620,User6620,52.0,Female,Tablet,Top,Education,Morning,1
7292,User7292,18.0,Female,Desktop,Side,Entertainment,Morning,0
6854,User6854,32.0,Male,Mobile,Bottom,Entertainment,Night,1
3174,User3174,48.0,Female,Desktop,Side,News,Night,0
4494,User4494,25.0,Female,Desktop,Bottom,Education,Morning,0
24,User24,38.0,Non-Binary,Desktop,Side,Entertainment,Afternoon,1
9860,User9860,44.0,Non-Binary,Mobile,Side,Entertainment,Night,0
6409,User6409,52.0,Female,Desktop,Top,Entertainment,Night,1
6654,User6654,33.0,Non-Binary,Desktop,Bottom,Education,Afternoon,1
1166,User1166,41.0,Female,Mobile,Bottom,Entertainment,Evening,0
3412,User3412,20.0,Non-Binary,Desktop,Top,Social Media,Morning,0
2289,User2289,38.0,Female,Desktop,Bottom,Shopping,Morning,1
6886,User6886,43.0,Male,Desktop,Bottom,Entertainment,Evening,1
8947,User8947,22.0,Male,Desktop,Bottom,Entertainment,Night,1
9493,User9493,60.0,Male,Desktop,Side,Entertainment,Evening,0
2453,User2453,41.0,Female,Desktop,Bottom,Social Media,Afternoon,0
2485,User2485,57.0,Non-Binary,Mobile,Bottom,News,Night,1
8459,User8459,38.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
2431,User2431,54.0,Male,Desktop,Top,Entertainment,Night,1
1370,User1370,52.0,Female,Desktop,Bottom,Entertainment,Morning,1
998,User998,38.0,Non-Binary,Desktop,Top,Entertainment,Evening,1
6263,User6263,44.0,Non-Binary,Desktop,Bottom,Entertainment,Night,0
2973,User2973,27.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
9806,User9806,58.0,Male,Tablet,Bottom,Entertainment,Evening,1
7185,User7185,63.0,Female,Desktop,Side,Entertainment,Evening,0
7475,User7475,53.0,Non-Binary,Tablet,Bottom,Entertainment,Afternoon,1
8018,User8018,38.0,Non-Binary,Desktop,Side,Entertainment,Morning,1
1369,User1369,38.0,Male,Desktop,Bottom,Social Media,Morning,1
1685,User1685,21.0,Male,Desktop,Bottom,Education,Morning,0
6838,User6838,54.0,Non-Binary,Tablet,Top,Shopping,Morning,0
4456,User4456,44.0,Non-Binary,Mobile,Top,Entertainment,Morning,0
6596,User6596,24.0,Male,Desktop,Top,Shopping,Evening,0
3915,User3915,38.0,Female,Desktop,Side,Entertainment,Evening,1
5425,User5425,38.0,Non-Binary,Mobile,Side,Entertainment,Afternoon,1
2477,User2477,44.0,Non-Binary,Mobile,Top,Entertainment,Afternoon,0
7947,User7947,41.0,Female,Mobile,Bottom,Entertainment,Morning,0
8957,User8957,38.0,Female,Mobile,Top,Entertainment,Morning,1
7507,User7507,38.0,Non-Binary,Desktop,Top,Education,Afternoon,1
5756,User5756,38.0,Male,Desktop,Top,Shopping,Afternoon,1
3999,User3999,32.0,Female,Tablet,Top,Entertainment,Night,0
4228,User4228,38.0,Non-Binary,Desktop,Side,Entertainment,Morning,1
7268,User7268,28.0,Female,Desktop,Bottom,News,Evening,1
7679,User7679,41.0,Female,Desktop,Bottom,Entertainment,Afternoon,0
1072,User1072,44.0,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,0
8832,User8832,49.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
9629,User9629,36.0,Female,Tablet,Bottom,News,Morning,0
6393,User6393,41.0,Male,Desktop,Bottom,Entertainment,Morning,0
6679,User6679,38.0,Non-Binary,Tablet,Bottom,Entertainment,Night,1
6980,User6980,62.0,Male,Desktop,Bottom,Entertainment,Night,1
6167,User6167,20.0,Male,Mobile,Side,Shopping,Morning,1
9234,User9234,20.0,Male,Desktop,Bottom,Entertainment,Morning,1
5574,User5574,52.0,Female,Desktop,Bottom,Shopping,Afternoon,1
2654,User2654,24.0,Female,Desktop,Bottom,Entertainment,Morning,0
6620,User6620,52.0,Female,Desktop,Top,Entertainment,Morning,1
606,User606,38.0,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
8789,User8789,44.0,Non-Binary,Desktop,Top,Entertainment,Evening,1
4465,User4465,36.0,Male,Mobile,Side,Entertainment,Evening,0
8009,User8009,41.0,Female,Desktop,Bottom,Entertainment,Afternoon,0
3345,User3345,39.0,Male,Desktop,Side,Social Media,Night,1
9499,User9499,38.0,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
1816,User1816,41.0,Female,Desktop,Bottom,Entertainment,Morning,0
2642,User2642,46.0,Female,Desktop,Bottom,Entertainment,Afternoon,0
6441,User6441,38.0,Female,Desktop,Bottom,Entertainment,Morning,1
5419,User5419,38.0,Male,Tablet,Top,Entertainment,Morning,1
